sku,subcat,thread_size,length,threading,specifications_met,thread_type,head_height,material,tensile_strength,hardness,mcmaster_pn,title,part_no,system_of_measurement,head_type,thread_diameter,thread_spacing,thread_direction,thread_fit,drive_style,reach,rohs,head_width,min_thread_length,finish,fastener_strength_grade_class,thread_pitch
0229FA00244,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,55 mm,Fully Threaded,"ISO 4017, DIN 933",Metric,10 mm,Steel,150000 psi,Rockwell C32,90854A286,"90854A286 M16 x 55 mm ISO 4017, DIN 933 High-Strength Metric Class 10.9 Steel Hex Head Screws",0229FA00244,Metric,Hex,,Coarse,Right Hand,Class 6h,External Hex,,,24 mm,,Zinc Yellow-Chromate Plated,Class 10.9,2 mm
0229FA00456,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,55 mm,Partially Threaded,"ISO 4014, DIN 931",Metric,10 mm,Steel,150000 psi,Rockwell C32,91310A846,"91310A846 M16 x 55 mm ISO 4014, DIN 931 High-Strength Metric Class 10.9 Steel Hex Head Screws",0229FA00456,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,Compliant,Compliant,24 mm,38 mm,,Class 10.9,2 mm
0229FA00549,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,55 mm,Partially Threaded,"ISO 4014, DIN 931",Metric,10 mm,Steel,150000 psi,Rockwell C32,95327A764,"95327A764 M16 x 55 mm ISO 4014, DIN 931 High-Strength Metric Class 10.9 Steel Hex Head Screws",0229FA00549,Metric,Hex,,Coarse,Right Hand,Class 6h,External Hex,,,24 mm,38 mm,Zinc Yellow-Chromate Plated,Class 10.9,2 mm
0229FA00455,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,60 mm,Fully Threaded,"ISO 4017, DIN 933",Metric,10 mm,Steel,150000 psi,Rockwell C32,91310A845,"91310A845 M16 x 60 mm ISO 4017, DIN 933 High-Strength Metric Class 10.9 Steel Hex Head Screws",0229FA00455,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,Compliant,Compliant,24 mm,,,Class 10.9,2 mm
0229FA00305,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,60 mm,Fully Threaded,"ISO 8676, DIN 961",Metric,10 mm,Steel,150000 psi,Rockwell C32,91052A123,"91052A123 M16 x 60 mm ISO 8676, DIN 961 High-Strength Metric Class 10.9 Steel Hex Head Screws",0229FA00305,Metric,Hex,,Fine,Right Hand,Class 6h,External Hex,,,24 mm,,Zinc Yellow-Chromate Plated,Class 10.9,1.5 mm
0229FA00050,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,60 mm,Partially Threaded,"ISO 4014, DIN 931",Metric,10 mm,Steel,150000 psi,Rockwell C32,90180A665,"90180A665 M16 x 60 mm ISO 4014, DIN 931 High-Strength Metric Class 10.9 Steel Hex Head Screws",0229FA00050,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,Compliant,Compliant,24 mm,38 mm,"Blue-Dyed, Zinc-Plated",Class 10.9,2 mm
0229FA00457,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,60 mm,Partially Threaded,"ISO 4014, DIN 931",Metric,10 mm,Steel,150000 psi,Rockwell C32,91310A848,"91310A848 M16 x 60 mm ISO 4014, DIN 931 High-Strength Metric Class 10.9 Steel Hex Head Screws",0229FA00457,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,Compliant,Compliant,24 mm,38 mm,,Class 10.9,2 mm
0229FA00550,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,60 mm,Partially Threaded,"ISO 4014, DIN 931",Metric,10 mm,Steel,150000 psi,Rockwell C32,95327A767,"95327A767 M16 x 60 mm ISO 4014, DIN 931 High-Strength Metric Class 10.9 Steel Hex Head Screws",0229FA00550,Metric,Hex,,Coarse,Right Hand,Class 6h,External Hex,,,24 mm,38 mm,Zinc Yellow-Chromate Plated,Class 10.9,2 mm
0229FA00069,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,65 mm,Fully Threaded,DIN 933,Metric,10 mm,Steel,150000 psi,Rockwell C32,90447A101,90447A101 M16 x 65 mm DIN 933 High-Strength Metric Class 10.9 Steel Hex Head Screws,0229FA00069,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,Compliant,Compliant,24 mm,,,Class 10.9,2 mm
0229FA00076,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,65 mm,Partially Threaded,DIN 931,Metric,10 mm,Steel,150000 psi,Rockwell C32,90447A108,90447A108 M16 x 65 mm DIN 931 High-Strength Metric Class 10.9 Steel Hex Head Screws,0229FA00076,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,Compliant,Compliant,24 mm,38 mm,,Class 10.9,2 mm
0229FA00551,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,65 mm,Partially Threaded,"ISO 4014, DIN 931",Metric,10 mm,Steel,150000 psi,Rockwell C32,95327A771,"95327A771 M16 x 65 mm ISO 4014, DIN 931 High-Strength Metric Class 10.9 Steel Hex Head Screws",0229FA00551,Metric,Hex,,Coarse,Right Hand,Class 6h,External Hex,Compliant,Compliant,24 mm,38 mm,Zinc Yellow-Chromate Plated,Class 10.9,2 mm
0229FA00341,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,70 mm,Fully Threaded,"ISO 4017, DIN 933",Metric,10 mm,Steel,150000 psi,Rockwell C32,91310A151,"91310A151 M16 x 70 mm ISO 4017, DIN 933 High-Strength Metric Class 10.9 Steel Hex Head Screws",0229FA00341,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,Compliant,Compliant,24 mm,,,Class 10.9,2 mm
0229FA00306,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,70 mm,Fully Threaded,"ISO 8676, DIN 961",Metric,10 mm,Steel,150000 psi,Rockwell C32,91052A124,"91052A124 M16 x 70 mm ISO 8676, DIN 961 High-Strength Metric Class 10.9 Steel Hex Head Screws",0229FA00306,Metric,Hex,,Fine,Right Hand,Class 6h,External Hex,,,24 mm,,Zinc Yellow-Chromate Plated,Class 10.9,1.5 mm
0229FA00051,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,70 mm,Partially Threaded,"ISO 4014, DIN 931",Metric,10 mm,Steel,150000 psi,Rockwell C32,90180A666,"90180A666 M16 x 70 mm ISO 4014, DIN 931 High-Strength Metric Class 10.9 Steel Hex Head Screws",0229FA00051,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,Compliant,Compliant,24 mm,38 mm,"Blue-Dyed, Zinc-Plated",Class 10.9,2 mm
0229FA00458,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,70 mm,Partially Threaded,"ISO 4014, DIN 931",Metric,10 mm,Steel,150000 psi,Rockwell C32,91310A852,"91310A852 M16 x 70 mm ISO 4014, DIN 931 High-Strength Metric Class 10.9 Steel Hex Head Screws",0229FA00458,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,Compliant,Compliant,24 mm,38 mm,,Class 10.9,2 mm
0229FA00552,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,70 mm,Partially Threaded,"ISO 4014, DIN 931",Metric,10 mm,Steel,150000 psi,Rockwell C32,95327A774,"95327A774 M16 x 70 mm ISO 4014, DIN 931 High-Strength Metric Class 10.9 Steel Hex Head Screws",0229FA00552,Metric,Hex,,Coarse,Right Hand,Class 6h,External Hex,,,24 mm,38 mm,Zinc Yellow-Chromate Plated,Class 10.9,2 mm
0229FA00070,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,75 mm,Fully Threaded,DIN 933,Metric,10 mm,Steel,150000 psi,Rockwell C32,90447A102,90447A102 M16 x 75 mm DIN 933 High-Strength Metric Class 10.9 Steel Hex Head Screws,0229FA00070,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,Compliant,Compliant,24 mm,,,Class 10.9,2 mm
0229FA00459,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,75 mm,Partially Threaded,"ISO 4014, DIN 931",Metric,10 mm,Steel,150000 psi,Rockwell C32,91310A853,"91310A853 M16 x 75 mm ISO 4014, DIN 931 High-Strength Metric Class 10.9 Steel Hex Head Screws",0229FA00459,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,Compliant,Compliant,24 mm,38 mm,,Class 10.9,2 mm
0229FA00553,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,75 mm,Partially Threaded,"ISO 4014, DIN 931",Metric,10 mm,Steel,150000 psi,Rockwell C32,95327A777,"95327A777 M16 x 75 mm ISO 4014, DIN 931 High-Strength Metric Class 10.9 Steel Hex Head Screws",0229FA00553,Metric,Hex,,Coarse,Right Hand,Class 6h,External Hex,,,24 mm,38 mm,Zinc Yellow-Chromate Plated,Class 10.9,2 mm
0229FA00342,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,80 mm,Fully Threaded,"ISO 4017, DIN 933",Metric,10 mm,Steel,150000 psi,Rockwell C32,91310A152,"91310A152 M16 x 80 mm ISO 4017, DIN 933 High-Strength Metric Class 10.9 Steel Hex Head Screws",0229FA00342,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,Compliant,Compliant,24 mm,,,Class 10.9,2 mm
0229FA00307,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,80 mm,Fully Threaded,"ISO 8676, DIN 961",Metric,10 mm,Steel,150000 psi,Rockwell C32,91052A125,"91052A125 M16 x 80 mm ISO 8676, DIN 961 High-Strength Metric Class 10.9 Steel Hex Head Screws",0229FA00307,Metric,Hex,,Fine,Right Hand,Class 6h,External Hex,,,24 mm,,Zinc Yellow-Chromate Plated,Class 10.9,1.5 mm
0229FA00052,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,80 mm,Partially Threaded,"ISO 4014, DIN 931",Metric,10 mm,Steel,150000 psi,Rockwell C32,90180A667,"90180A667 M16 x 80 mm ISO 4014, DIN 931 High-Strength Metric Class 10.9 Steel Hex Head Screws",0229FA00052,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,Compliant,Compliant,24 mm,38 mm,"Blue-Dyed, Zinc-Plated",Class 10.9,2 mm
0229FA00460,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,80 mm,Partially Threaded,"ISO 4014, DIN 931",Metric,10 mm,Steel,150000 psi,Rockwell C32,91310A856,"91310A856 M16 x 80 mm ISO 4014, DIN 931 High-Strength Metric Class 10.9 Steel Hex Head Screws",0229FA00460,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,Compliant,Compliant,24 mm,38 mm,,Class 10.9,2 mm
0229FA00554,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,80 mm,Partially Threaded,"ISO 4014, DIN 931",Metric,10 mm,Steel,150000 psi,Rockwell C32,95327A782,"95327A782 M16 x 80 mm ISO 4014, DIN 931 High-Strength Metric Class 10.9 Steel Hex Head Screws",0229FA00554,Metric,Hex,,Coarse,Right Hand,Class 6h,External Hex,,,24 mm,38 mm,Zinc Yellow-Chromate Plated,Class 10.9,2 mm
0229FA00077,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,85 mm,Partially Threaded,DIN 931,Metric,10 mm,Steel,150000 psi,Rockwell C32,90447A109,90447A109 M16 x 85 mm DIN 931 High-Strength Metric Class 10.9 Steel Hex Head Screws,0229FA00077,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,Compliant,Compliant,24 mm,38 mm,,Class 10.9,2 mm
0229FA00253,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,85 mm,Partially Threaded,"ISO 4014, DIN 931",Metric,10 mm,Steel,150000 psi,Rockwell C32,90854A299,"90854A299 M16 x 85 mm ISO 4014, DIN 931 High-Strength Metric Class 10.9 Steel Hex Head Screws",0229FA00253,Metric,Hex,,Coarse,Right Hand,Class 6h,External Hex,,,24 mm,38 mm,Zinc Yellow-Chromate Plated,Class 10.9,2 mm
0229FA00343,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,90 mm,Fully Threaded,"ISO 4017, DIN 933",Metric,10 mm,Steel,150000 psi,Rockwell C32,91310A153,"91310A153 M16 x 90 mm ISO 4017, DIN 933 High-Strength Metric Class 10.9 Steel Hex Head Screws",0229FA00343,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,Compliant,Compliant,24 mm,,,Class 10.9,2 mm
0229FA00555,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,90 mm,Partially Threaded,"ISO 4014, DIN 931",Metric,10 mm,Steel,150000 psi,Rockwell C32,95327A785,"95327A785 M16 x 90 mm ISO 4014, DIN 931 High-Strength Metric Class 10.9 Steel Hex Head Screws",0229FA00555,Metric,Hex,,Coarse,Right Hand,Class 6h,External Hex,Compliant,Compliant,24 mm,38 mm,Zinc Yellow-Chromate Plated,Class 10.9,2 mm
0229FA00079,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,95 mm,Partially Threaded,DIN 931,Metric,10 mm,Steel,150000 psi,Rockwell C32,90447A111,90447A111 M16 x 95 mm DIN 931 High-Strength Metric Class 10.9 Steel Hex Head Screws,0229FA00079,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,Compliant,Compliant,24 mm,38 mm,,Class 10.9,2 mm
0229FA00260,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,95 mm,Partially Threaded,"ISO 4014, DIN 931",Metric,10 mm,Steel,150000 psi,Rockwell C32,90854A321,"90854A321 M16 x 95 mm ISO 4014, DIN 931 High-Strength Metric Class 10.9 Steel Hex Head Screws",0229FA00260,Metric,Hex,,Coarse,Right Hand,Class 6h,External Hex,,,24 mm,38 mm,Zinc Yellow-Chromate Plated,Class 10.9,2 mm
0229FA00344,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,100 mm,Fully Threaded,"ISO 4017, DIN 933",Metric,10 mm,Steel,150000 psi,Rockwell C32,91310A154,"91310A154 M16 x 100 mm ISO 4017, DIN 933 High-Strength Metric Class 10.9 Steel Hex Head Screws",0229FA00344,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,Compliant,Compliant,24 mm,,,Class 10.9,2 mm
0229FA00053,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,100 mm,Partially Threaded,"ISO 4014, DIN 931",Metric,10 mm,Steel,150000 psi,Rockwell C32,90180A668,"90180A668 M16 x 100 mm ISO 4014, DIN 931 High-Strength Metric Class 10.9 Steel Hex Head Screws",0229FA00053,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,Compliant,Compliant,24 mm,38 mm,"Blue-Dyed, Zinc-Plated",Class 10.9,2 mm
0229FA00461,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,100 mm,Partially Threaded,"ISO 4014, DIN 931",Metric,10 mm,Steel,150000 psi,Rockwell C32,91310A860,"91310A860 M16 x 100 mm ISO 4014, DIN 931 High-Strength Metric Class 10.9 Steel Hex Head Screws",0229FA00461,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,Compliant,Compliant,24 mm,38 mm,,Class 10.9,2 mm
0229FA00556,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,100 mm,Partially Threaded,"ISO 4014, DIN 931",Metric,10 mm,Steel,150000 psi,Rockwell C32,95327A789,"95327A789 M16 x 100 mm ISO 4014, DIN 931 High-Strength Metric Class 10.9 Steel Hex Head Screws",0229FA00556,Metric,Hex,,Coarse,Right Hand,Class 6h,External Hex,,,24 mm,38 mm,Zinc Yellow-Chromate Plated,Class 10.9,2 mm
0229FA00080,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,105 mm,Partially Threaded,DIN 931,Metric,10 mm,Steel,150000 psi,Rockwell C32,90447A112,90447A112 M16 x 105 mm DIN 931 High-Strength Metric Class 10.9 Steel Hex Head Screws,0229FA00080,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,Compliant,Compliant,24 mm,38 mm,,Class 10.9,2 mm
0229FA00071,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,110 mm,Fully Threaded,DIN 933,Metric,10 mm,Steel,150000 psi,Rockwell C32,90447A103,90447A103 M16 x 110 mm DIN 933 High-Strength Metric Class 10.9 Steel Hex Head Screws,0229FA00071,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,Compliant,Compliant,24 mm,,,Class 10.9,2 mm
0229FA00462,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,110 mm,Partially Threaded,"ISO 4014, DIN 931",Metric,10 mm,Steel,150000 psi,Rockwell C32,91310A864,"91310A864 M16 x 110 mm ISO 4014, DIN 931 High-Strength Metric Class 10.9 Steel Hex Head Screws",0229FA00462,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,Compliant,Compliant,24 mm,38 mm,,Class 10.9,2 mm
0229FA00557,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,110 mm,Partially Threaded,"ISO 4014, DIN 931",Metric,10 mm,Steel,150000 psi,Rockwell C32,95327A792,"95327A792 M16 x 110 mm ISO 4014, DIN 931 High-Strength Metric Class 10.9 Steel Hex Head Screws",0229FA00557,Metric,Hex,,Coarse,Right Hand,Class 6h,External Hex,,,24 mm,38 mm,Zinc Yellow-Chromate Plated,Class 10.9,2 mm
0229FA00072,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,120 mm,Fully Threaded,DIN 933,Metric,10 mm,Steel,150000 psi,Rockwell C32,90447A104,90447A104 M16 x 120 mm DIN 933 High-Strength Metric Class 10.9 Steel Hex Head Screws,0229FA00072,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,Compliant,Compliant,24 mm,,,Class 10.9,2 mm
0229FA00054,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,120 mm,Partially Threaded,"ISO 4014, DIN 931",Metric,10 mm,Steel,150000 psi,Rockwell C32,90180A669,"90180A669 M16 x 120 mm ISO 4014, DIN 931 High-Strength Metric Class 10.9 Steel Hex Head Screws",0229FA00054,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,Compliant,Compliant,24 mm,38 mm,"Blue-Dyed, Zinc-Plated",Class 10.9,2 mm
0229FA00463,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,120 mm,Partially Threaded,"ISO 4014, DIN 931",Metric,10 mm,Steel,150000 psi,Rockwell C32,91310A868,"91310A868 M16 x 120 mm ISO 4014, DIN 931 High-Strength Metric Class 10.9 Steel Hex Head Screws",0229FA00463,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,Compliant,Compliant,24 mm,38 mm,,Class 10.9,2 mm
0229FA00558,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,120 mm,Partially Threaded,"ISO 4014, DIN 931",Metric,10 mm,Steel,150000 psi,Rockwell C32,95327A795,"95327A795 M16 x 120 mm ISO 4014, DIN 931 High-Strength Metric Class 10.9 Steel Hex Head Screws",0229FA00558,Metric,Hex,,Coarse,Right Hand,Class 6h,External Hex,,,24 mm,38 mm,Zinc Yellow-Chromate Plated,Class 10.9,2 mm
0229FA00073,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,130 mm,Fully Threaded,DIN 933,Metric,10 mm,Steel,150000 psi,Rockwell C32,90447A105,90447A105 M16 x 130 mm DIN 933 High-Strength Metric Class 10.9 Steel Hex Head Screws,0229FA00073,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,Compliant,Compliant,24 mm,,,Class 10.9,2 mm
0229FA00261,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,130 mm,Partially Threaded,"ISO 4014, DIN 931",Metric,10 mm,Steel,150000 psi,Rockwell C32,90854A322,"90854A322 M16 x 130 mm ISO 4014, DIN 931 High-Strength Metric Class 10.9 Steel Hex Head Screws",0229FA00261,Metric,Hex,,Coarse,Right Hand,Class 6h,External Hex,,,24 mm,44 mm,Zinc Yellow-Chromate Plated,Class 10.9,2 mm
0229FA00055,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,140 mm,Partially Threaded,"ISO 4014, DIN 931",Metric,10 mm,Steel,150000 psi,Rockwell C32,90180A671,"90180A671 M16 x 140 mm ISO 4014, DIN 931 High-Strength Metric Class 10.9 Steel Hex Head Screws",0229FA00055,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,Compliant,Compliant,24 mm,38 mm,"Blue-Dyed, Zinc-Plated",Class 10.9,2 mm
0229FA00081,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,145 mm,Partially Threaded,DIN 931,Metric,10 mm,Steel,150000 psi,Rockwell C32,90447A113,90447A113 M16 x 145 mm DIN 931 High-Strength Metric Class 10.9 Steel Hex Head Screws,0229FA00081,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,Compliant,Compliant,24 mm,38 mm,,Class 10.9,2 mm
0229FA00074,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,150 mm,Fully Threaded,DIN 933,Metric,10 mm,Steel,150000 psi,Rockwell C32,90447A106,90447A106 M16 x 150 mm DIN 933 High-Strength Metric Class 10.9 Steel Hex Head Screws,0229FA00074,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,Compliant,Compliant,24 mm,,,Class 10.9,2 mm
0229FA00082,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,150 mm,Partially Threaded,DIN 931,Metric,10 mm,Steel,150000 psi,Rockwell C32,90447A114,90447A114 M16 x 150 mm DIN 931 High-Strength Metric Class 10.9 Steel Hex Head Screws,0229FA00082,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,Compliant,Compliant,24 mm,38 mm,,Class 10.9,2 mm
0229FA00083,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,155 mm,Partially Threaded,DIN 931,Metric,10 mm,Steel,150000 psi,Rockwell C32,90447A115,90447A115 M16 x 155 mm DIN 931 High-Strength Metric Class 10.9 Steel Hex Head Screws,0229FA00083,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,Compliant,Compliant,24 mm,38 mm,,Class 10.9,2 mm
0229FA00084,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,160 mm,Partially Threaded,DIN 931,Metric,10 mm,Steel,150000 psi,Rockwell C32,90447A116,90447A116 M16 x 160 mm DIN 931 High-Strength Metric Class 10.9 Steel Hex Head Screws,0229FA00084,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,Compliant,Compliant,24 mm,38 mm,,Class 10.9,2 mm
0229FA00085,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,170 mm,Partially Threaded,DIN 931,Metric,10 mm,Steel,150000 psi,Rockwell C32,90447A117,90447A117 M16 x 170 mm DIN 931 High-Strength Metric Class 10.9 Steel Hex Head Screws,0229FA00085,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,Compliant,Compliant,24 mm,38 mm,,Class 10.9,2 mm
0229FA00075,/products/screws/hex-head-screws/high-strength-metric-class-10-9-steel-hex-head-screws/,M16,180 mm,Fully Threaded,DIN 933,Metric,10 mm,Steel,150000 psi,Rockwell C32,90447A107,90447A107 M16 x 180 mm DIN 933 High-Strength Metric Class 10.9 Steel Hex Head Screws,0229FA00075,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,Compliant,Compliant,24 mm,,,Class 10.9,2 mm
