sku,subcat,thread_size,length,threading,specifications_met,thread_type,head_diameter,head_height,material,tensile_strength,hardness,mcmaster_pn,title,part_no,system_of_measurement,head_type,thread_diameter,thread_spacing,thread_direction,thread_fit,drive_style,drive_size,reach,rohs,rounded_head_profile,rounded_head_style,thread_pitch,finish
0137FA00011,/products/screws/rounded-head-screws/aluminum-round-head-slotted-screws/,10-24,"1/2""",Fully Threaded,ASME B18.6.3,UNC,"0.359""","0.137""",2024 Aluminum,30000 psi,Rockwell B40,93143A242,"93143A242 10-24 x 1/2"" ASME B18.6.3 Aluminum Round Head Slotted Screws",0137FA00011,Inch,Rounded,"0.19""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Standard,Round,,
0137FA00012,/products/screws/rounded-head-screws/aluminum-round-head-slotted-screws/,10-24,"3/4""",Fully Threaded,ASME B18.6.3,UNC,"0.359""","0.137""",2024 Aluminum,30000 psi,Rockwell B40,93143A245,"93143A245 10-24 x 3/4"" ASME B18.6.3 Aluminum Round Head Slotted Screws",0137FA00012,Inch,Rounded,"0.19""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Standard,Round,,
0137FA00013,/products/screws/rounded-head-screws/aluminum-round-head-slotted-screws/,10-24,"1""",Fully Threaded,ASME B18.6.3,UNC,"0.359""","0.137""",2024 Aluminum,30000 psi,Rockwell B40,93143A247,"93143A247 10-24 x 1"" ASME B18.6.3 Aluminum Round Head Slotted Screws",0137FA00013,Inch,Rounded,"0.19""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Standard,Round,,
0137FA00014,/products/screws/rounded-head-screws/aluminum-round-head-slotted-screws/,10-24,"1 1/2""",Fully Threaded,ASME B18.6.3,UNC,"0.359""","0.137""",2024 Aluminum,30000 psi,Rockwell B40,93143A249,"93143A249 10-24 x 1 1/2"" ASME B18.6.3 Aluminum Round Head Slotted Screws",0137FA00014,Inch,Rounded,"0.19""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Standard,Round,,
0137FA00028,/products/screws/rounded-head-screws/aluminum-round-head-slotted-screws/,10-32,"3/8""",Fully Threaded,ASME B18.6.3,UNF,"0.359""","0.137""",2024 Aluminum,30000 psi,Rockwell B40,93143A842,"93143A842 10-32 x 3/8"" ASME B18.6.3 Aluminum Round Head Slotted Screws",0137FA00028,Inch,Rounded,"0.19""",Fine,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Standard,Round,,
0137FA00022,/products/screws/rounded-head-screws/aluminum-round-head-slotted-screws/,10-32,"1/2""",Fully Threaded,ASME B18.6.3,UNF,"0.359""","0.137""",2024 Aluminum,30000 psi,Rockwell B40,93143A829,"93143A829 10-32 x 1/2"" ASME B18.6.3 Aluminum Round Head Slotted Screws",0137FA00022,Inch,Rounded,"0.19""",Fine,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Standard,Round,,
0137FA00023,/products/screws/rounded-head-screws/aluminum-round-head-slotted-screws/,10-32,"3/4""",Fully Threaded,ASME B18.6.3,UNF,"0.359""","0.137""",2024 Aluminum,30000 psi,Rockwell B40,93143A831,"93143A831 10-32 x 3/4"" ASME B18.6.3 Aluminum Round Head Slotted Screws",0137FA00023,Inch,Rounded,"0.19""",Fine,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Standard,Round,,
0137FA00024,/products/screws/rounded-head-screws/aluminum-round-head-slotted-screws/,10-32,"1""",Fully Threaded,ASME B18.6.3,UNF,"0.359""","0.137""",2024 Aluminum,30000 psi,Rockwell B40,93143A833,"93143A833 10-32 x 1"" ASME B18.6.3 Aluminum Round Head Slotted Screws",0137FA00024,Inch,Rounded,"0.19""",Fine,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Standard,Round,,
0137FA00025,/products/screws/rounded-head-screws/aluminum-round-head-slotted-screws/,10-32,"1 1/4""",Fully Threaded,ASME B18.6.3,UNF,"0.359""","0.137""",2024 Aluminum,30000 psi,Rockwell B40,93143A835,"93143A835 10-32 x 1 1/4"" ASME B18.6.3 Aluminum Round Head Slotted Screws",0137FA00025,Inch,Rounded,"0.19""",Fine,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Standard,Round,,
0137FA00026,/products/screws/rounded-head-screws/aluminum-round-head-slotted-screws/,10-32,"1 1/2""",Fully Threaded,ASME B18.6.3,UNF,"0.359""","0.137""",2024 Aluminum,30000 psi,Rockwell B40,93143A837,"93143A837 10-32 x 1 1/2"" ASME B18.6.3 Aluminum Round Head Slotted Screws",0137FA00026,Inch,Rounded,"0.19""",Fine,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Standard,Round,,
0137FA00015,/products/screws/rounded-head-screws/aluminum-round-head-slotted-screws/,"1/4""-20","1/2""",Fully Threaded,ASME B18.6.3,UNC,"0.472""","0.175""",2024 Aluminum,30000 psi,Rockwell B40,93143A537,"93143A537 1/4""-20 x 1/2"" ASME B18.6.3 Aluminum Round Head Slotted Screws",0137FA00015,Inch,Rounded,"0.25""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Standard,Round,,
0137FA00016,/products/screws/rounded-head-screws/aluminum-round-head-slotted-screws/,"1/4""-20","3/4""",Fully Threaded,ASME B18.6.3,UNC,"0.472""","0.175""",2024 Aluminum,30000 psi,Rockwell B40,93143A540,"93143A540 1/4""-20 x 3/4"" ASME B18.6.3 Aluminum Round Head Slotted Screws",0137FA00016,Inch,Rounded,"0.25""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Standard,Round,,
0137FA00017,/products/screws/rounded-head-screws/aluminum-round-head-slotted-screws/,"1/4""-20","1""",Fully Threaded,ASME B18.6.3,UNC,"0.472""","0.175""",2024 Aluminum,30000 psi,Rockwell B40,93143A542,"93143A542 1/4""-20 x 1"" ASME B18.6.3 Aluminum Round Head Slotted Screws",0137FA00017,Inch,Rounded,"0.25""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Standard,Round,,
0137FA00018,/products/screws/rounded-head-screws/aluminum-round-head-slotted-screws/,"1/4""-20","1 1/4""",Fully Threaded,ASME B18.6.3,UNC,"0.472""","0.175""",2024 Aluminum,30000 psi,Rockwell B40,93143A545,"93143A545 1/4""-20 x 1 1/4"" ASME B18.6.3 Aluminum Round Head Slotted Screws",0137FA00018,Inch,Rounded,"0.25""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Standard,Round,,
0137FA00019,/products/screws/rounded-head-screws/aluminum-round-head-slotted-screws/,"1/4""-20","1 1/2""",Fully Threaded,ASME B18.6.3,UNC,"0.472""","0.175""",2024 Aluminum,30000 psi,Rockwell B40,93143A546,"93143A546 1/4""-20 x 1 1/2"" ASME B18.6.3 Aluminum Round Head Slotted Screws",0137FA00019,Inch,Rounded,"0.25""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Standard,Round,,
0137FA00020,/products/screws/rounded-head-screws/aluminum-round-head-slotted-screws/,"1/4""-20","2""",Fully Threaded,ASME B18.6.3,UNC,"0.472""","0.175""",2024 Aluminum,30000 psi,Rockwell B40,93143A550,"93143A550 1/4""-20 x 2"" ASME B18.6.3 Aluminum Round Head Slotted Screws",0137FA00020,Inch,Rounded,"0.25""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Standard,Round,,
0137FA00021,/products/screws/rounded-head-screws/aluminum-round-head-slotted-screws/,"1/4""-20","2 1/2""",Partially Threaded,ASME B18.6.3,UNC,"0.472""","0.175""",2024 Aluminum,30000 psi,Rockwell B40,93143A552,"93143A552 1/4""-20 x 2 1/2"" ASME B18.6.3 Aluminum Round Head Slotted Screws",0137FA00021,Inch,Rounded,"0.25""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Standard,Round,,
0150FA00001,/products/screws/rounded-head-screws/brass-binding-head-slotted-screws/,2-56,"1/8""",Fully Threaded,ASME B18.6.3,UNC,"0.181""","0.05""",Brass,50000 psi,Rockwell B40,92443A074,"92443A074 2-56 x 1/8"" ASME B18.6.3 Brass Binding Head Slotted Screws",0150FA00001,Inch,Rounded,"0.086""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Wide,Binding,,
0150FA00002,/products/screws/rounded-head-screws/brass-binding-head-slotted-screws/,2-56,"3/16""",Fully Threaded,ASME B18.6.3,UNC,"0.181""","0.05""",Brass,50000 psi,Rockwell B40,92443A076,"92443A076 2-56 x 3/16"" ASME B18.6.3 Brass Binding Head Slotted Screws",0150FA00002,Inch,Rounded,"0.086""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Wide,Binding,,
0150FA00003,/products/screws/rounded-head-screws/brass-binding-head-slotted-screws/,2-56,"1/4""",Fully Threaded,ASME B18.6.3,UNC,"0.181""","0.05""",Brass,50000 psi,Rockwell B40,92443A077,"92443A077 2-56 x 1/4"" ASME B18.6.3 Brass Binding Head Slotted Screws",0150FA00003,Inch,Rounded,"0.086""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Wide,Binding,,
0150FA00004,/products/screws/rounded-head-screws/brass-binding-head-slotted-screws/,4-40,"3/16""",Fully Threaded,ASME B18.6.3,UNC,"0.235""","0.068""",Brass,50000 psi,Rockwell B40,92443A105,"92443A105 4-40 x 3/16"" ASME B18.6.3 Brass Binding Head Slotted Screws",0150FA00004,Inch,Rounded,"0.112""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Wide,Binding,,
0150FA00005,/products/screws/rounded-head-screws/brass-binding-head-slotted-screws/,4-40,"1/4""",Fully Threaded,ASME B18.6.3,UNC,"0.235""","0.068""",Brass,50000 psi,Rockwell B40,92443A106,"92443A106 4-40 x 1/4"" ASME B18.6.3 Brass Binding Head Slotted Screws",0150FA00005,Inch,Rounded,"0.112""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Wide,Binding,,
0150FA00006,/products/screws/rounded-head-screws/brass-binding-head-slotted-screws/,4-40,"5/16""",Fully Threaded,ASME B18.6.3,UNC,"0.235""","0.068""",Brass,50000 psi,Rockwell B40,92443A107,"92443A107 4-40 x 5/16"" ASME B18.6.3 Brass Binding Head Slotted Screws",0150FA00006,Inch,Rounded,"0.112""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Wide,Binding,,
0150FA00007,/products/screws/rounded-head-screws/brass-binding-head-slotted-screws/,4-40,"3/8""",Fully Threaded,ASME B18.6.3,UNC,"0.235""","0.068""",Brass,50000 psi,Rockwell B40,92443A108,"92443A108 4-40 x 3/8"" ASME B18.6.3 Brass Binding Head Slotted Screws",0150FA00007,Inch,Rounded,"0.112""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Wide,Binding,,
0150FA00008,/products/screws/rounded-head-screws/brass-binding-head-slotted-screws/,4-40,"1/2""",Fully Threaded,ASME B18.6.3,UNC,"0.235""","0.068""",Brass,50000 psi,Rockwell B40,92443A110,"92443A110 4-40 x 1/2"" ASME B18.6.3 Brass Binding Head Slotted Screws",0150FA00008,Inch,Rounded,"0.112""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Wide,Binding,,
0150FA00031,/products/screws/rounded-head-screws/brass-binding-head-slotted-screws/,4-40,"3/4""",Fully Threaded,ASME B18.6.3,UNC,"0.235""","0.068""",Brass,50000 psi,Rockwell B40,92443A841,"92443A841 4-40 x 3/4"" ASME B18.6.3 Brass Binding Head Slotted Screws",0150FA00031,Inch,Rounded,"0.112""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Wide,Binding,,
0150FA00009,/products/screws/rounded-head-screws/brass-binding-head-slotted-screws/,6-32,"3/16""",Fully Threaded,ASME B18.6.3,UNC,"0.29""","0.087""",Brass,50000 psi,Rockwell B40,92443A143,"92443A143 6-32 x 3/16"" ASME B18.6.3 Brass Binding Head Slotted Screws",0150FA00009,Inch,Rounded,"0.138""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Wide,Binding,,
0150FA00010,/products/screws/rounded-head-screws/brass-binding-head-slotted-screws/,6-32,"1/4""",Fully Threaded,ASME B18.6.3,UNC,"0.29""","0.087""",Brass,50000 psi,Rockwell B40,92443A144,"92443A144 6-32 x 1/4"" ASME B18.6.3 Brass Binding Head Slotted Screws",0150FA00010,Inch,Rounded,"0.138""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Wide,Binding,,
0150FA00011,/products/screws/rounded-head-screws/brass-binding-head-slotted-screws/,6-32,"5/16""",Fully Threaded,ASME B18.6.3,UNC,"0.29""","0.087""",Brass,50000 psi,Rockwell B40,92443A145,"92443A145 6-32 x 5/16"" ASME B18.6.3 Brass Binding Head Slotted Screws",0150FA00011,Inch,Rounded,"0.138""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Wide,Binding,,
0150FA00012,/products/screws/rounded-head-screws/brass-binding-head-slotted-screws/,6-32,"3/8""",Fully Threaded,ASME B18.6.3,UNC,"0.29""","0.087""",Brass,50000 psi,Rockwell B40,92443A146,"92443A146 6-32 x 3/8"" ASME B18.6.3 Brass Binding Head Slotted Screws",0150FA00012,Inch,Rounded,"0.138""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Wide,Binding,,
0150FA00013,/products/screws/rounded-head-screws/brass-binding-head-slotted-screws/,6-32,"1/2""",Fully Threaded,ASME B18.6.3,UNC,"0.29""","0.087""",Brass,50000 psi,Rockwell B40,92443A148,"92443A148 6-32 x 1/2"" ASME B18.6.3 Brass Binding Head Slotted Screws",0150FA00013,Inch,Rounded,"0.138""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Wide,Binding,,
0150FA00014,/products/screws/rounded-head-screws/brass-binding-head-slotted-screws/,6-32,"3/4""",Fully Threaded,ASME B18.6.3,UNC,"0.29""","0.087""",Brass,50000 psi,Rockwell B40,92443A151,"92443A151 6-32 x 3/4"" ASME B18.6.3 Brass Binding Head Slotted Screws",0150FA00014,Inch,Rounded,"0.138""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Wide,Binding,,
0150FA00032,/products/screws/rounded-head-screws/brass-binding-head-slotted-screws/,6-32,"1""",Fully Threaded,ASME B18.6.3,UNC,"0.29""","0.087""",Brass,50000 psi,Rockwell B40,92443A842,"92443A842 6-32 x 1"" ASME B18.6.3 Brass Binding Head Slotted Screws",0150FA00032,Inch,Rounded,"0.138""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Wide,Binding,,
0150FA00015,/products/screws/rounded-head-screws/brass-binding-head-slotted-screws/,8-32,"1/4""",Fully Threaded,ASME B18.6.3,UNC,"0.344""","0.105""",Brass,50000 psi,Rockwell B40,92443A190,"92443A190 8-32 x 1/4"" ASME B18.6.3 Brass Binding Head Slotted Screws",0150FA00015,Inch,Rounded,"0.164""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Wide,Binding,,
0150FA00016,/products/screws/rounded-head-screws/brass-binding-head-slotted-screws/,8-32,"5/16""",Fully Threaded,ASME B18.6.3,UNC,"0.344""","0.105""",Brass,50000 psi,Rockwell B40,92443A191,"92443A191 8-32 x 5/16"" ASME B18.6.3 Brass Binding Head Slotted Screws",0150FA00016,Inch,Rounded,"0.164""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Wide,Binding,,
0150FA00017,/products/screws/rounded-head-screws/brass-binding-head-slotted-screws/,8-32,"3/8""",Fully Threaded,ASME B18.6.3,UNC,"0.344""","0.105""",Brass,50000 psi,Rockwell B40,92443A192,"92443A192 8-32 x 3/8"" ASME B18.6.3 Brass Binding Head Slotted Screws",0150FA00017,Inch,Rounded,"0.164""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Wide,Binding,,
0150FA00018,/products/screws/rounded-head-screws/brass-binding-head-slotted-screws/,8-32,"1/2""",Fully Threaded,ASME B18.6.3,UNC,"0.344""","0.105""",Brass,50000 psi,Rockwell B40,92443A194,"92443A194 8-32 x 1/2"" ASME B18.6.3 Brass Binding Head Slotted Screws",0150FA00018,Inch,Rounded,"0.164""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Wide,Binding,,
0150FA00019,/products/screws/rounded-head-screws/brass-binding-head-slotted-screws/,8-32,"3/4""",Fully Threaded,ASME B18.6.3,UNC,"0.344""","0.105""",Brass,50000 psi,Rockwell B40,92443A197,"92443A197 8-32 x 3/4"" ASME B18.6.3 Brass Binding Head Slotted Screws",0150FA00019,Inch,Rounded,"0.164""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Wide,Binding,,
0150FA00020,/products/screws/rounded-head-screws/brass-binding-head-slotted-screws/,8-32,"1""",Fully Threaded,ASME B18.6.3,UNC,"0.344""","0.105""",Brass,50000 psi,Rockwell B40,92443A199,"92443A199 8-32 x 1"" ASME B18.6.3 Brass Binding Head Slotted Screws",0150FA00020,Inch,Rounded,"0.164""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Wide,Binding,,
0150FA00021,/products/screws/rounded-head-screws/brass-binding-head-slotted-screws/,10-24,"3/8""",Fully Threaded,ASME B18.6.3,UNC,"0.399""","0.123""",Brass,50000 psi,Rockwell B40,92443A240,"92443A240 10-24 x 3/8"" ASME B18.6.3 Brass Binding Head Slotted Screws",0150FA00021,Inch,Rounded,"0.19""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Wide,Binding,,
0150FA00022,/products/screws/rounded-head-screws/brass-binding-head-slotted-screws/,10-24,"1/2""",Fully Threaded,ASME B18.6.3,UNC,"0.399""","0.123""",Brass,50000 psi,Rockwell B40,92443A242,"92443A242 10-24 x 1/2"" ASME B18.6.3 Brass Binding Head Slotted Screws",0150FA00022,Inch,Rounded,"0.19""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Wide,Binding,,
0150FA00023,/products/screws/rounded-head-screws/brass-binding-head-slotted-screws/,10-24,"3/4""",Fully Threaded,ASME B18.6.3,UNC,"0.399""","0.123""",Brass,50000 psi,Rockwell B40,92443A245,"92443A245 10-24 x 3/4"" ASME B18.6.3 Brass Binding Head Slotted Screws",0150FA00023,Inch,Rounded,"0.19""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Wide,Binding,,
0150FA00024,/products/screws/rounded-head-screws/brass-binding-head-slotted-screws/,10-24,"1""",Fully Threaded,ASME B18.6.3,UNC,"0.399""","0.123""",Brass,50000 psi,Rockwell B40,92443A247,"92443A247 10-24 x 1"" ASME B18.6.3 Brass Binding Head Slotted Screws",0150FA00024,Inch,Rounded,"0.19""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Wide,Binding,,
0150FA00025,/products/screws/rounded-head-screws/brass-binding-head-slotted-screws/,10-32,"1/4""",Fully Threaded,ASME B18.6.3,UNF,"0.399""","0.123""",Brass,50000 psi,Rockwell B40,92443A825,"92443A825 10-32 x 1/4"" ASME B18.6.3 Brass Binding Head Slotted Screws",0150FA00025,Inch,Rounded,"0.19""",Fine,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Wide,Binding,,
0150FA00026,/products/screws/rounded-head-screws/brass-binding-head-slotted-screws/,10-32,"5/16""",Fully Threaded,ASME B18.6.3,UNF,"0.399""","0.123""",Brass,50000 psi,Rockwell B40,92443A826,"92443A826 10-32 x 5/16"" ASME B18.6.3 Brass Binding Head Slotted Screws",0150FA00026,Inch,Rounded,"0.19""",Fine,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Wide,Binding,,
0150FA00027,/products/screws/rounded-head-screws/brass-binding-head-slotted-screws/,10-32,"3/8""",Fully Threaded,ASME B18.6.3,UNF,"0.399""","0.123""",Brass,50000 psi,Rockwell B40,92443A827,"92443A827 10-32 x 3/8"" ASME B18.6.3 Brass Binding Head Slotted Screws",0150FA00027,Inch,Rounded,"0.19""",Fine,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Wide,Binding,,
0150FA00028,/products/screws/rounded-head-screws/brass-binding-head-slotted-screws/,10-32,"1/2""",Fully Threaded,ASME B18.6.3,UNF,"0.399""","0.123""",Brass,50000 psi,Rockwell B40,92443A829,"92443A829 10-32 x 1/2"" ASME B18.6.3 Brass Binding Head Slotted Screws",0150FA00028,Inch,Rounded,"0.19""",Fine,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Wide,Binding,,
0150FA00029,/products/screws/rounded-head-screws/brass-binding-head-slotted-screws/,10-32,"3/4""",Fully Threaded,ASME B18.6.3,UNF,"0.399""","0.123""",Brass,50000 psi,Rockwell B40,92443A831,"92443A831 10-32 x 3/4"" ASME B18.6.3 Brass Binding Head Slotted Screws",0150FA00029,Inch,Rounded,"0.19""",Fine,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Wide,Binding,,
0150FA00030,/products/screws/rounded-head-screws/brass-binding-head-slotted-screws/,10-32,"1""",Fully Threaded,ASME B18.6.3,UNF,"0.399""","0.123""",Brass,50000 psi,Rockwell B40,92443A833,"92443A833 10-32 x 1"" ASME B18.6.3 Brass Binding Head Slotted Screws",0150FA00030,Inch,Rounded,"0.19""",Fine,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Wide,Binding,,
0150FA00033,/products/screws/rounded-head-screws/brass-binding-head-slotted-screws/,"1/4""-20","3/8""",Fully Threaded,ASME B18.6.3,UNC,"0.525""","0.165""",Brass,50000 psi,Rockwell B40,92443A844,"92443A844 1/4""-20 x 3/8"" ASME B18.6.3 Brass Binding Head Slotted Screws",0150FA00033,Inch,Rounded,"0.25""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Wide,Binding,,
0150FA00034,/products/screws/rounded-head-screws/brass-binding-head-slotted-screws/,"1/4""-20","1/2""",Fully Threaded,ASME B18.6.3,UNC,"0.525""","0.165""",Brass,50000 psi,Rockwell B40,92443A845,"92443A845 1/4""-20 x 1/2"" ASME B18.6.3 Brass Binding Head Slotted Screws",0150FA00034,Inch,Rounded,"0.25""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Wide,Binding,,
0150FA00035,/products/screws/rounded-head-screws/brass-binding-head-slotted-screws/,"1/4""-20","3/4""",Fully Threaded,ASME B18.6.3,UNC,"0.525""","0.165""",Brass,50000 psi,Rockwell B40,92443A846,"92443A846 1/4""-20 x 3/4"" ASME B18.6.3 Brass Binding Head Slotted Screws",0150FA00035,Inch,Rounded,"0.25""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Wide,Binding,,
0150FA00036,/products/screws/rounded-head-screws/brass-binding-head-slotted-screws/,"1/4""-20","1""",Fully Threaded,ASME B18.6.3,UNC,"0.525""","0.165""",Brass,50000 psi,Rockwell B40,92443A847,"92443A847 1/4""-20 x 1"" ASME B18.6.3 Brass Binding Head Slotted Screws",0150FA00036,Inch,Rounded,"0.25""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Wide,Binding,,
0150FA00037,/products/screws/rounded-head-screws/brass-binding-head-slotted-screws/,"1/4""-20","1 1/2""",Fully Threaded,ASME B18.6.3,UNC,"0.525""","0.165""",Brass,50000 psi,Rockwell B40,92443A848,"92443A848 1/4""-20 x 1 1/2"" ASME B18.6.3 Brass Binding Head Slotted Screws",0150FA00037,Inch,Rounded,"0.25""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,Wide,Binding,,
0083FA00027,/products/screws/rounded-head-screws/brass-button-head-hex-drive-screws/,2-56,"1/8""",Fully Threaded,-,UNC,"0.164""","0.046""",Brass,50000 psi,Rockwell B55,97715A400,"97715A400 2-56 x 1/8"" Brass Button Head Hex-Drive Screws",0083FA00027,Inch,Rounded,"0.086""",Coarse,Right Hand,Class 3A,Hex,"0.050""",Compliant,Compliant,Standard,Button,,
0083FA00028,/products/screws/rounded-head-screws/brass-button-head-hex-drive-screws/,2-56,"5/32""",Fully Threaded,-,UNC,"0.164""","0.046""",Brass,50000 psi,Rockwell B55,97715A401,"97715A401 2-56 x 5/32"" Brass Button Head Hex-Drive Screws",0083FA00028,Inch,Rounded,"0.086""",Coarse,Right Hand,Class 3A,Hex,"0.050""",Compliant,Compliant,Standard,Button,,
0083FA00029,/products/screws/rounded-head-screws/brass-button-head-hex-drive-screws/,2-56,"3/16""",Fully Threaded,-,UNC,"0.164""","0.046""",Brass,50000 psi,Rockwell B55,97715A402,"97715A402 2-56 x 3/16"" Brass Button Head Hex-Drive Screws",0083FA00029,Inch,Rounded,"0.086""",Coarse,Right Hand,Class 3A,Hex,"0.050""",Compliant,Compliant,Standard,Button,,
